400 50
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.010718602298087E-10 1.622479316311137E-9 1.5555917173501336E-8 8.082355662694623E-4 1.817734492463398E-10 1.816401010012053E-9 1.5448158450761333E-5 1.0123027009609956E-4 0.0032761970982347678 1.0033711558141711E-7 0.17970169531388352 1.3500594280277755E-4 0.001202038946407041 0.0333370578450524 1.8615497997360848 0.030435916224343468 6.029131469499052E-5 0.003784913478335811 1.5243981142208644E-12 0.017355362230041128 0.2823587008076349 2.3845778745519355E-7 0.3383976963556729 1.377184793107664E-10 4.007878685386243E-4 0.0020374145761152883 8.632435633415729E-6 0.1932395681083336 0.026458881905328732 6.450427597385604E-4 1.2608709831559373 0.0015930340542609591 0.006986067138863386 4.839693256665949 9.396971989269067E-5 0.016874618687756613 7.485393841561951E-4 2.522903427766144E-5 0.01250377352162027 0.001595244014171703 0.07696589315363937 8.315594931252511E-5 0.11597291777510581 1.0770032872514756 4.8414495943282166E-11 1.79808076037346E-5 5.837566009425315E-6 0.1711562465687313 5.759585231482641E-6 0.002413546798641577 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.1447791618751554E-19 1.3038474888987117E-6 2.3158607329088222E-23 0.003334439076670235 3.56950596393341E-6 1.7039034959359001E-15 3.909105048011585E-12 1.092785124245606E-8 0.08537346624525902 9.5498775670814E-13 0.014687163114680683 0.011438246187400363 0.006237345160460009 2.7146906131051356E-10 1.0768534604818117E-4 1.2183603660915783E-5 0.008859188636270629 1.9209325978272894E-5 1.3638782405490692E-6 6.407640772339981E-13 4.693317688822761E-6 2.7884180734812243E-4 0.03442458627426411 5.110607792987189E-10 1.5384142731775623 3.262017584073113E-9 0.012307607874155805 0.02494792388692416 2.8626958924095595E-9 1.190310966317811E-9 0.07095034050066158 7.471933319663015E-6 0.005061761701171149 8.408662185038283E-5 3.5221867664048784E-4 1.0970793771901008E-6 0.29239817756056824 2.1754652282820398E-6 0.019850116636522936 3.6545316727817475E-6 0.036424931869922725 3.940311621233194 1.788851382185178E-4 4.341556926009698E-11 1.7350576105664654E-5 1.0357735697236145E-13 0.0010743108485658775 3.658382650776361E-7 2.8163731564767936E-5 0.002672242626187546 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
